Player,Team,Season,Date,Status,Opp,Injury,Week
Joe Reitz,IND,2016,2016-12-18,Out,MIN,back,15
Patrick Robinson,IND,2016,2016-12-18,Injured Reserve,MIN,Groin,15
D'Joun Smith,IND,2016,2016-12-18,Injured Reserve,MIN,Knee,15
Dezmen Southward,IND,2016,2016-12-18,Injured Reserve,MIN,Undisclosed,15
Ron Thompson,IND,2016,2016-12-18,Injured Reserve,MIN,Undisclosed,15
Hugh Thornton,IND,2016,2016-12-18,Injured Reserve,MIN,Foot,15
Frankie Williams,IND,2016,2016-12-18,Injured Reserve,MIN,Undisclosed,15
Andrew Williamson,IND,2016,2016-12-18,Injured Reserve,MIN,Knee,15
Quan Bray,IND,2016,2016-12-24,Injured Reserve,OAK,Ankle,16
Clayton Geathers,IND,2016,2016-12-24,Injured Reserve,OAK,Concussion,16
Arthur Jones,IND,2016,2016-12-24,Injured Reserve,OAK,Groin,16
Kendall Langford,IND,2016,2016-12-24,Injured Reserve,OAK,Knee,16
Curt Maggitt,IND,2016,2016-12-24,Injured Reserve,OAK,Knee,16
Rashaan Melvin,IND,2016,2016-12-24,Questionable,OAK,knee,16
Jack Mewhort,IND,2016,2016-12-24,Injured Reserve,OAK,Knee,16
Tevin Mitchel,IND,2016,2016-12-24,Injured Reserve,OAK,Hamstring,16
Donte Moncrief,IND,2016,2016-12-24,day-to-day,OAK,"head, neck",16
Joe Reitz,IND,2016,2016-12-24,Questionable,OAK,back,16
Patrick Robinson,IND,2016,2016-12-24,Injured Reserve,OAK,Groin,16
D'Joun Smith,IND,2016,2016-12-24,Injured Reserve,OAK,Knee,16
Dezmen Southward,IND,2016,2016-12-24,Injured Reserve,OAK,Undisclosed,16
Ron Thompson,IND,2016,2016-12-24,Injured Reserve,OAK,Undisclosed,16
Hugh Thornton,IND,2016,2016-12-24,Injured Reserve,OAK,Foot,16
Frankie Williams,IND,2016,2016-12-24,Injured Reserve,OAK,Undisclosed,16
Andrew Williamson,IND,2016,2016-12-24,Injured Reserve,OAK,Knee,16
Quan Bray,IND,2016,2017-01-01,Injured Reserve,JAX,Ankle,17
Darius Butler,IND,2016,2017-01-01,Out,JAX,concussion,17
Clayton Geathers,IND,2016,2017-01-01,Injured Reserve,JAX,Concussion,17
Arthur Jones,IND,2016,2017-01-01,Injured Reserve,JAX,Groin,17
Kendall Langford,IND,2016,2017-01-01,Injured Reserve,JAX,Knee,17
Curt Maggitt,IND,2016,2017-01-01,Injured Reserve,JAX,Knee,17
Rashaan Melvin,IND,2016,2017-01-01,Questionable,JAX,knee,17
Jack Mewhort,IND,2016,2017-01-01,Injured Reserve,JAX,Knee,17
Tevin Mitchel,IND,2016,2017-01-01,Injured Reserve,JAX,Hamstring,17
Donte Moncrief,IND,2016,2017-01-01,Doubtful,JAX,shoulder,17
Patrick Robinson,IND,2016,2017-01-01,Injured Reserve,JAX,Groin,17
Dezmen Southward,IND,2016,2017-01-01,Injured Reserve,JAX,Undisclosed,17
Ron Thompson,IND,2016,2017-01-01,Injured Reserve,JAX,Undisclosed,17
Hugh Thornton,IND,2016,2017-01-01,Injured Reserve,JAX,Foot,17
Frankie Williams,IND,2016,2017-01-01,Injured Reserve,JAX,Undisclosed,17
Andrew Williamson,IND,2016,2017-01-01,Injured Reserve,JAX,Knee,17
Michael Bennett,JAX,2016,2016-09-11,Injured Reserve,GNB,Calf,1
Luke Bowanko,JAX,2016,2016-09-11,Injured Reserve,GNB,Hip,1
Chris Ivory,JAX,2016,2016-09-11,Questionable,GNB,calf,1
Jeff Linkenbach,JAX,2016,2016-09-11,Injured Reserve,GNB,Concussion,1
Jared Odrick,JAX,2016,2016-09-11,Questionable,GNB,"jaw, concussion protocol",1
James Sample,JAX,2016,2016-09-11,Injured Reserve,GNB,Shoulder,1
Josh Wells,JAX,2016,2016-09-11,Injured Reserve,GNB,Thumb,1
Jonathan Woodard,JAX,2016,2016-09-11,Injured Reserve,GNB,Achilles,1
Michael Bennett,JAX,2016,2016-09-18,Injured Reserve,SDG,Calf,2
Luke Bowanko,JAX,2016,2016-09-18,Injured Reserve,SDG,Hip,2
Chris Ivory,JAX,2016,2016-09-18,Out,SDG,general medical issue,2
Jeff Linkenbach,JAX,2016,2016-09-18,Injured Reserve,SDG,Concussion,2
James Sample,JAX,2016,2016-09-18,Injured Reserve,SDG,Shoulder,2
Josh Wells,JAX,2016,2016-09-18,Injured Reserve,SDG,Thumb,2
Jonathan Woodard,JAX,2016,2016-09-18,Injured Reserve,SDG,Achilles,2
Michael Bennett,JAX,2016,2016-09-25,Injured Reserve,BAL,Calf,3
Luke Bowanko,JAX,2016,2016-09-25,Injured Reserve,BAL,Hip,3
Tashaun Gipson,JAX,2016,2016-09-25,Questionable,BAL,hamstring,3
Chris Ivory,JAX,2016,2016-09-25,Questionable,BAL,general medical issue,3
Ben Koyack,JAX,2016,2016-09-25,Out,BAL,knee,3
Brandon Linder,JAX,2016,2016-09-25,Questionable,BAL,knee,3
Jeff Linkenbach,JAX,2016,2016-09-25,Injured Reserve,BAL,Concussion,3
Jared Odrick,JAX,2016,2016-09-25,Questionable,BAL,triceps,3
James Sample,JAX,2016,2016-09-25,Injured Reserve,BAL,Shoulder,3
Josh Wells,JAX,2016,2016-09-25,Injured Reserve,BAL,Thumb,3
Jonathan Woodard,JAX,2016,2016-09-25,Injured Reserve,BAL,Achilles,3
Michael Bennett,JAX,2016,2016-10-02,Injured Reserve,IND,Calf,4
Luke Bowanko,JAX,2016,2016-10-02,Injured Reserve,IND,Hip,4
Ben Koyack,JAX,2016,2016-10-02,Out,IND,knee,4
Jeff Linkenbach,JAX,2016,2016-10-02,Injured Reserve,IND,Concussion,4
Jared Odrick,JAX,2016,2016-10-02,Out,IND,tricep,4
James Sample,JAX,2016,2016-10-02,Injured Reserve,IND,Shoulder,4
Dan Skuta,JAX,2016,2016-10-02,Questionable,IND,Hip,4
Josh Wells,JAX,2016,2016-10-02,Injured Reserve,IND,Thumb,4
Jonathan Woodard,JAX,2016,2016-10-02,Injured Reserve,IND,Achilles,4
Michael Bennett,JAX,2016,2016-10-16,Injured Reserve,CHI,Calf,6
Luke Bowanko,JAX,2016,2016-10-16,Injured Reserve,CHI,Hip,6
Corey Grant,JAX,2016,2016-10-16,Questionable,CHI,toe,6
Rashad Greene,JAX,2016,2016-10-16,Questionable,CHI,Achilles,6
Luke Joeckel,JAX,2016,2016-10-16,Injured Reserve,CHI,Knee,6
Jeff Linkenbach,JAX,2016,2016-10-16,Injured Reserve,CHI,Concussion,6
James Sample,JAX,2016,2016-10-16,Injured Reserve,CHI,Shoulder,6
Neal Sterling,JAX,2016,2016-10-16,Questionable,CHI,foot,6
Josh Wells,JAX,2016,2016-10-16,Injured Reserve,CHI,Thumb,6
Jonathan Woodard,JAX,2016,2016-10-16,Injured Reserve,CHI,Achilles,6
Michael Bennett,JAX,2016,2016-10-23,Injured Reserve,OAK,Calf,7
Luke Bowanko,JAX,2016,2016-10-23,Injured Reserve,OAK,Hip,7
Luke Joeckel,JAX,2016,2016-10-23,Injured Reserve,OAK,Knee,7
Jeff Linkenbach,JAX,2016,2016-10-23,Injured Reserve,OAK,Concussion,7
Jared Odrick,JAX,2016,2016-10-23,Questionable,OAK,Hip,7
James Sample,JAX,2016,2016-10-23,Injured Reserve,OAK,Shoulder,7
Neal Sterling,JAX,2016,2016-10-23,Questionable,OAK,foot,7
Josh Wells,JAX,2016,2016-10-23,Injured Reserve,OAK,Thumb,7
Jonathan Woodard,JAX,2016,2016-10-23,Injured Reserve,OAK,Achilles,7
Michael Bennett,JAX,2016,2016-10-27,Injured Reserve,TEN,Calf,8
Luke Bowanko,JAX,2016,2016-10-27,Injured Reserve,TEN,Hip,8
Luke Joeckel,JAX,2016,2016-10-27,Injured Reserve,TEN,Knee,8
Jeff Linkenbach,JAX,2016,2016-10-27,Injured Reserve,TEN,Concussion,8
Roy Miller,JAX,2016,2016-10-27,Injured Reserve,TEN,Achilles,8
Jared Odrick,JAX,2016,2016-10-27,Questionable,TEN,quadricep,8
James Sample,JAX,2016,2016-10-27,Injured Reserve,TEN,Shoulder,8
Josh Wells,JAX,2016,2016-10-27,Injured Reserve,TEN,Thumb,8
Jonathan Woodard,JAX,2016,2016-10-27,Injured Reserve,TEN,Achilles,8
Michael Bennett,JAX,2016,2016-11-06,Injured Reserve,KAN,Calf,9
Luke Bowanko,JAX,2016,2016-11-06,Injured Reserve,KAN,Hip,9
Aaron Colvin,JAX,2016,2016-11-06,Questionable,KAN,calf,9
Luke Joeckel,JAX,2016,2016-11-06,Injured Reserve,KAN,Knee,9
Jeff Linkenbach,JAX,2016,2016-11-06,Injured Reserve,KAN,Concussion,9
Roy Miller,JAX,2016,2016-11-06,Injured Reserve,KAN,Achilles,9
Jared Odrick,JAX,2016,2016-11-06,Out,KAN,"foot, ankle",9
James Sample,JAX,2016,2016-11-06,Injured Reserve,KAN,Shoulder,9
Josh Wells,JAX,2016,2016-11-06,Injured Reserve,KAN,Thumb,9
Jonathan Woodard,JAX,2016,2016-11-06,Injured Reserve,KAN,Achilles,9
Michael Bennett,JAX,2016,2016-11-13,Injured Reserve,HOU,Calf,10
Luke Bowanko,JAX,2016,2016-11-13,Injured Reserve,HOU,Hip,10
Tashaun Gipson,JAX,2016,2016-11-13,Questionable,HOU,hamstring,10
Allen Hurns,JAX,2016,2016-11-13,Questionable,HOU,concussion,10
Luke Joeckel,JAX,2016,2016-11-13,Injured Reserve,HOU,Knee,10
Jeff Linkenbach,JAX,2016,2016-11-13,Injured Reserve,HOU,Concussion,10
Roy Miller,JAX,2016,2016-11-13,Injured Reserve,HOU,Achilles,10
James Sample,JAX,2016,2016-11-13,Injured Reserve,HOU,Shoulder,10
Chris Smith,JAX,2016,2016-11-13,Questionable,HOU,eye,10
Bryan Walters,JAX,2016,2016-11-13,Out,HOU,concussion,10
Josh Wells,JAX,2016,2016-11-13,Injured Reserve,HOU,Thumb,10
Jonathan Woodard,JAX,2016,2016-11-13,Injured Reserve,HOU,Achilles,10
Michael Bennett,JAX,2016,2016-11-20,Injured Reserve,DET,Calf,11
Luke Bowanko,JAX,2016,2016-11-20,Injured Reserve,DET,Hip,11
Luke Joeckel,JAX,2016,2016-11-20,Injured Reserve,DET,Knee,11
Jeff Linkenbach,JAX,2016,2016-11-20,Injured Reserve,DET,Concussion,11
Roy Miller,JAX,2016,2016-11-20,Injured Reserve,DET,Achilles,11
James Sample,JAX,2016,2016-11-20,Injured Reserve,DET,Shoulder,11
Dan Skuta,JAX,2016,2016-11-20,Questionable,DET,back,11
Chris Smith,JAX,2016,2016-11-20,Out,DET,eye,11
Neal Sterling,JAX,2016,2016-11-20,Questionable,DET,foot,11
Bryan Walters,JAX,2016,2016-11-20,Questionable,DET,concussion,11
Josh Wells,JAX,2016,2016-11-20,Injured Reserve,DET,Thumb,11
Jonathan Woodard,JAX,2016,2016-11-20,Injured Reserve,DET,Achilles,11
Arrelious Benn,JAX,2016,2016-11-27,Questionable,BUF,concussion,12
Michael Bennett,JAX,2016,2016-11-27,Injured Reserve,BUF,Calf,12
Luke Bowanko,JAX,2016,2016-11-27,Injured Reserve,BUF,Hip,12
Aaron Colvin,JAX,2016,2016-11-27,Questionable,BUF,concussion,12
Luke Joeckel,JAX,2016,2016-11-27,Injured Reserve,BUF,Knee,12
Abry Jones,JAX,2016,2016-11-27,Questionable,BUF,ankle,12
Marcedes Lewis,JAX,2016,2016-11-27,Injured Reserve,BUF,Calf,12
Jeff Linkenbach,JAX,2016,2016-11-27,Injured Reserve,BUF,Concussion,12
Roy Miller,JAX,2016,2016-11-27,Injured Reserve,BUF,Achilles,12
Jared Odrick,JAX,2016,2016-11-27,Injured Reserve,BUF,Shoulder,12
Patrick Omameh,JAX,2016,2016-11-27,Injured Reserve,BUF,Foot,12
James Sample,JAX,2016,2016-11-27,Injured Reserve,BUF,Shoulder,12
Dan Skuta,JAX,2016,2016-11-27,Out,BUF,back,12
Chris Smith,JAX,2016,2016-11-27,Out,BUF,eye,12
Julius Thomas,JAX,2016,2016-11-27,Injured Reserve,BUF,Back,12
Jonathan Woodard,JAX,2016,2016-11-27,Injured Reserve,BUF,Achilles,12
T.J. Yeldon,JAX,2016,2016-11-27,Questionable,BUF,ankle,12
Michael Bennett,JAX,2016,2016-12-04,Injured Reserve,DEN,Calf,13
Luke Bowanko,JAX,2016,2016-12-04,Injured Reserve,DEN,Hip,13
Rashad Greene,JAX,2016,2016-12-04,Injured Reserve,DEN,Achilles,13
Allen Hurns,JAX,2016,2016-12-04,Out,DEN,hamstring,13
Chris Ivory,JAX,2016,2016-12-04,Out,DEN,hamstring,13
Luke Joeckel,JAX,2016,2016-12-04,Injured Reserve,DEN,Knee,13
Marcedes Lewis,JAX,2016,2016-12-04,Injured Reserve,DEN,Calf,13
Jeff Linkenbach,JAX,2016,2016-12-04,Injured Reserve,DEN,Concussion,13
Roy Miller,JAX,2016,2016-12-04,Injured Reserve,DEN,Achilles,13
Yannick Ngakoue,JAX,2016,2016-12-04,Questionable,DEN,shoulder,13
Jared Odrick,JAX,2016,2016-12-04,Injured Reserve,DEN,Shoulder,13
Patrick Omameh,JAX,2016,2016-12-04,Injured Reserve,DEN,Foot,13
James Sample,JAX,2016,2016-12-04,Injured Reserve,DEN,Shoulder,13
Julius Thomas,JAX,2016,2016-12-04,Injured Reserve,DEN,Back,13
Jonathan Woodard,JAX,2016,2016-12-04,Injured Reserve,DEN,Achilles,13
Michael Bennett,JAX,2016,2016-12-11,Injured Reserve,MIN,Calf,14
Luke Bowanko,JAX,2016,2016-12-11,Injured Reserve,MIN,Hip,14
Rashad Greene,JAX,2016,2016-12-11,Injured Reserve,MIN,Achilles,14
Allen Hurns,JAX,2016,2016-12-11,Out,MIN,hamstring,14
Chris Ivory,JAX,2016,2016-12-11,Questionable,MIN,hamstring,14
Luke Joeckel,JAX,2016,2016-12-11,Injured Reserve,MIN,Knee,14
Marcedes Lewis,JAX,2016,2016-12-11,Injured Reserve,MIN,Calf,14
Brandon Linder,JAX,2016,2016-12-11,Questionable,MIN,ankle,14
Jeff Linkenbach,JAX,2016,2016-12-11,Injured Reserve,MIN,Concussion,14
Roy Miller,JAX,2016,2016-12-11,Injured Reserve,MIN,Achilles,14
Jared Odrick,JAX,2016,2016-12-11,Injured Reserve,MIN,Shoulder,14
Patrick Omameh,JAX,2016,2016-12-11,Injured Reserve,MIN,Foot,14
Denard Robinson,JAX,2016,2016-12-11,Out,MIN,ankle,14
James Sample,JAX,2016,2016-12-11,Injured Reserve,MIN,Shoulder,14
Dan Skuta,JAX,2016,2016-12-11,Questionable,MIN,elbow,14
Julius Thomas,JAX,2016,2016-12-11,Injured Reserve,MIN,Back,14
Peyton Thompson,JAX,2016,2016-12-11,Out,MIN,ankle,14
Jonathan Woodard,JAX,2016,2016-12-11,Injured Reserve,MIN,Achilles,14
Michael Bennett,JAX,2016,2016-12-18,Injured Reserve,HOU,Calf,15
Luke Bowanko,JAX,2016,2016-12-18,Injured Reserve,HOU,Hip,15
Rashad Greene,JAX,2016,2016-12-18,Injured Reserve,HOU,Achilles,15
Allen Hurns,JAX,2016,2016-12-18,Out,HOU,hamstring,15
Luke Joeckel,JAX,2016,2016-12-18,Injured Reserve,HOU,Knee,15
Marcedes Lewis,JAX,2016,2016-12-18,Injured Reserve,HOU,Calf,15
Jeff Linkenbach,JAX,2016,2016-12-18,Injured Reserve,HOU,Concussion,15
Roy Miller,JAX,2016,2016-12-18,Injured Reserve,HOU,Achilles,15
Jared Odrick,JAX,2016,2016-12-18,Injured Reserve,HOU,Shoulder,15
Patrick Omameh,JAX,2016,2016-12-18,Injured Reserve,HOU,Foot,15
Chris Reed,JAX,2016,2016-12-18,Injured Reserve,HOU,Toe,15
Denard Robinson,JAX,2016,2016-12-18,Out,HOU,ankle,15
James Sample,JAX,2016,2016-12-18,Injured Reserve,HOU,Shoulder,15
Julius Thomas,JAX,2016,2016-12-18,Injured Reserve,HOU,Back,15
Jonathan Woodard,JAX,2016,2016-12-18,Injured Reserve,HOU,Achilles,15
Shane Wynn,JAX,2016,2016-12-18,Questionable,HOU,hamstring,15
Arrelious Benn,JAX,2016,2016-12-24,Out,TEN,concussion,16
Michael Bennett,JAX,2016,2016-12-24,Injured Reserve,TEN,Calf,16
Aaron Colvin,JAX,2016,2016-12-24,Injured Reserve,TEN,Ankle,16
Rashad Greene,JAX,2016,2016-12-24,Injured Reserve,TEN,Achilles,16
Allen Hurns,JAX,2016,2016-12-24,Out,TEN,hamstring,16
Luke Joeckel,JAX,2016,2016-12-24,Injured Reserve,TEN,Knee,16
Marcedes Lewis,JAX,2016,2016-12-24,Injured Reserve,TEN,Calf,16
Jeff Linkenbach,JAX,2016,2016-12-24,Injured Reserve,TEN,Concussion,16
Roy Miller,JAX,2016,2016-12-24,Injured Reserve,TEN,Achilles,16
Jared Odrick,JAX,2016,2016-12-24,Injured Reserve,TEN,Shoulder,16
Patrick Omameh,JAX,2016,2016-12-24,Injured Reserve,TEN,Foot,16
Sean Porter,JAX,2016,2016-12-24,Out,TEN,hamstring,16
Jeremiah Poutasi,JAX,2016,2016-12-24,Injured Reserve,TEN,Ankle,16
Chris Reed,JAX,2016,2016-12-24,Injured Reserve,TEN,Toe,16
Denard Robinson,JAX,2016,2016-12-24,Out,TEN,ankle,16
James Sample,JAX,2016,2016-12-24,Injured Reserve,TEN,Shoulder,16
Neal Sterling,JAX,2016,2016-12-24,Out,TEN,concussion,16
Julius Thomas,JAX,2016,2016-12-24,Injured Reserve,TEN,Back,16
Josh Wells,JAX,2016,2016-12-24,Injured Reserve,TEN,Thumb,16
Jonathan Woodard,JAX,2016,2016-12-24,Injured Reserve,TEN,Achilles,16
Michael Bennett,JAX,2016,2017-01-01,Injured Reserve,IND,Calf,17
Aaron Colvin,JAX,2016,2017-01-01,Injured Reserve,IND,Ankle,17
Rashad Greene,JAX,2016,2017-01-01,Injured Reserve,IND,Achilles,17
Allen Hurns,JAX,2016,2017-01-01,Questionable,IND,hamstring,17
Chris Ivory,JAX,2016,2017-01-01,Questionable,IND,hamstring,17
Luke Joeckel,JAX,2016,2017-01-01,Injured Reserve,IND,Knee,17
Marqise Lee,JAX,2016,2017-01-01,Questionable,IND,Hip flexor,17
Marcedes Lewis,JAX,2016,2017-01-01,Injured Reserve,IND,Calf,17
Jeff Linkenbach,JAX,2016,2017-01-01,Injured Reserve,IND,Concussion,17
Roy Miller,JAX,2016,2017-01-01,Injured Reserve,IND,Achilles,17
Jared Odrick,JAX,2016,2017-01-01,Injured Reserve,IND,Shoulder,17
Patrick Omameh,JAX,2016,2017-01-01,Injured Reserve,IND,Foot,17
Jeremiah Poutasi,JAX,2016,2017-01-01,Injured Reserve,IND,Ankle,17
Chris Reed,JAX,2016,2017-01-01,Injured Reserve,IND,Toe,17
James Sample,JAX,2016,2017-01-01,Injured Reserve,IND,Shoulder,17
Neal Sterling,JAX,2016,2017-01-01,Questionable,IND,concussion,17
Julius Thomas,JAX,2016,2017-01-01,Injured Reserve,IND,Back,17
Jonathan Woodard,JAX,2016,2017-01-01,Injured Reserve,IND,Achilles,17
T.J. Yeldon,JAX,2016,2017-01-01,Injured Reserve,IND,Ankle,17
Jamaal Charles,KAN,2016,2016-09-11,Doubtful,SDG,knee,1
Justin Houston,KAN,2016,2016-09-11,Injured Reserve,SDG,Knee,1
Josh Mauga,KAN,2016,2016-09-11,Injured Reserve,SDG,Shoulder,1
Trey Millard,KAN,2016,2016-09-11,Injured Reserve,SDG,Knee,1
Jamaal Charles,KAN,2016,2016-09-18,Doubtful,HOU,knee,2
Laurent Duvernay-Tardif,KAN,2016,2016-09-18,Out,HOU,ankle,2
Parker Ehinger,KAN,2016,2016-09-18,Out,HOU,concussion,2
Justin Houston,KAN,2016,2016-09-18,Injured Reserve,HOU,Knee,2
Josh Mauga,KAN,2016,2016-09-18,Injured Reserve,HOU,Shoulder,2
Trey Millard,KAN,2016,2016-09-18,Injured Reserve,HOU,Knee,2
Kendall Reyes,KAN,2016,2016-09-18,Out,HOU,groin,2
Jamaal Charles,KAN,2016,2016-09-25,Doubtful,NYJ,knee,3
Laurent Duvernay-Tardif,KAN,2016,2016-09-25,Questionable,NYJ,ankle,3
Parker Ehinger,KAN,2016,2016-09-25,Out,NYJ,"concussion, foot",3
Phillip Gaines,KAN,2016,2016-09-25,Questionable,NYJ,knee,3
Justin Houston,KAN,2016,2016-09-25,Injured Reserve,NYJ,Knee,3
Josh Mauga,KAN,2016,2016-09-25,Injured Reserve,NYJ,Shoulder,3
Trey Millard,KAN,2016,2016-09-25,Injured Reserve,NYJ,Knee,3
Jah Reid,KAN,2016,2016-09-25,Out,NYJ,"knee, ankle",3
Kendall Reyes,KAN,2016,2016-09-25,Out,NYJ,groin,3
Jamaal Charles,KAN,2016,2016-10-02,Questionable,PIT,knee,4
Phillip Gaines,KAN,2016,2016-10-02,Questionable,PIT,knee,4
Tamba Hali,KAN,2016,2016-10-02,Questionable,PIT,"knee, hand",4
Justin Houston,KAN,2016,2016-10-02,Injured Reserve,PIT,Knee,4
Josh Mauga,KAN,2016,2016-10-02,Injured Reserve,PIT,Shoulder,4
Trey Millard,KAN,2016,2016-10-02,Injured Reserve,PIT,Knee,4
Jah Reid,KAN,2016,2016-10-02,Out,PIT,"knee, ankle",4
Kendall Reyes,KAN,2016,2016-10-02,Questionable,PIT,groin,4
Charcandrick West,KAN,2016,2016-10-02,Out,PIT,ankle,4
Justin Houston,KAN,2016,2016-10-16,Injured Reserve,OAK,Knee,6
Josh Mauga,KAN,2016,2016-10-16,Injured Reserve,OAK,Shoulder,6
Trey Millard,KAN,2016,2016-10-16,Injured Reserve,OAK,Knee,6
Allen Bailey,KAN,2016,2016-10-23,Injured Reserve,NOR,Shoulder,7
Jamaal Charles,KAN,2016,2016-10-23,Questionable,NOR,knee,7
Phillip Gaines,KAN,2016,2016-10-23,Questionable,NOR,knee,7
Justin Houston,KAN,2016,2016-10-23,Injured Reserve,NOR,Knee,7
Justin March-Lillard,KAN,2016,2016-10-23,Injured Reserve,NOR,Undisclosed,7
Josh Mauga,KAN,2016,2016-10-23,Injured Reserve,NOR,Shoulder,7
Trey Millard,KAN,2016,2016-10-23,Injured Reserve,NOR,Knee,7
Allen Bailey,KAN,2016,2016-10-30,Injured Reserve,IND,Shoulder,8
Jamaal Charles,KAN,2016,2016-10-30,Injured Reserve,IND,Knee,8
Jordan Devey,KAN,2016,2016-10-30,Out,IND,ankle,8
Justin Houston,KAN,2016,2016-10-30,Injured Reserve,IND,Knee,8
Justin March-Lillard,KAN,2016,2016-10-30,Injured Reserve,IND,Undisclosed,8
Josh Mauga,KAN,2016,2016-10-30,Injured Reserve,IND,Shoulder,8
Trey Millard,KAN,2016,2016-10-30,Injured Reserve,IND,Knee,8
Mitchell Schwartz,KAN,2016,2016-10-30,Questionable,IND,ankle,8
D.J. White,KAN,2016,2016-10-30,Out,IND,hand,8
Allen Bailey,KAN,2016,2016-11-06,Injured Reserve,JAX,Shoulder,9
Jamaal Charles,KAN,2016,2016-11-06,Injured Reserve,JAX,Knee,9
Parker Ehinger,KAN,2016,2016-11-06,Injured Reserve,JAX,Knee,9
Justin Houston,KAN,2016,2016-11-06,Injured Reserve,JAX,Knee,9
Jaye Howard,KAN,2016,2016-11-06,Questionable,JAX,Hip,9
Jeremy Maclin,KAN,2016,2016-11-06,Questionable,JAX,groin,9
Justin March-Lillard,KAN,2016,2016-11-06,Injured Reserve,JAX,Undisclosed,9
Josh Mauga,KAN,2016,2016-11-06,Injured Reserve,JAX,Shoulder,9
Trey Millard,KAN,2016,2016-11-06,Injured Reserve,JAX,Knee,9
Alex Smith,KAN,2016,2016-11-06,Out,JAX,"head, ear",9
Spencer Ware,KAN,2016,2016-11-06,Out,JAX,concussion,9
D.J. White,KAN,2016,2016-11-06,Out,JAX,hand,9
Allen Bailey,KAN,2016,2016-11-13,Injured Reserve,CAR,Shoulder,10
Jamaal Charles,KAN,2016,2016-11-13,Injured Reserve,CAR,Knee,10
Parker Ehinger,KAN,2016,2016-11-13,Injured Reserve,CAR,Knee,10
Justin Houston,KAN,2016,2016-11-13,Out,CAR,knee,10
Jaye Howard,KAN,2016,2016-11-13,Out,CAR,Hip,10
Derrick Johnson,KAN,2016,2016-11-13,Questionable,CAR,hamstring,10
Jeremy Maclin,KAN,2016,2016-11-13,Out,CAR,groin,10
Justin March-Lillard,KAN,2016,2016-11-13,Injured Reserve,CAR,Undisclosed,10
Josh Mauga,KAN,2016,2016-11-13,Injured Reserve,CAR,Shoulder,10
Trey Millard,KAN,2016,2016-11-13,Injured Reserve,CAR,Knee,10
D.J. White,KAN,2016,2016-11-13,Doubtful,CAR,hand,10
Allen Bailey,KAN,2016,2016-11-20,Injured Reserve,TAM,Shoulder,11
Jamaal Charles,KAN,2016,2016-11-20,Injured Reserve,TAM,Knee,11
Parker Ehinger,KAN,2016,2016-11-20,Injured Reserve,TAM,Knee,11
Phillip Gaines,KAN,2016,2016-11-20,Questionable,TAM,neck,11
Justin Houston,KAN,2016,2016-11-20,Questionable,TAM,knee,11
Jaye Howard,KAN,2016,2016-11-20,Injured Reserve,TAM,Hip,11
Derrick Johnson,KAN,2016,2016-11-20,Questionable,TAM,hamstring,11
Jeremy Maclin,KAN,2016,2016-11-20,Out,TAM,groin,11
Justin March-Lillard,KAN,2016,2016-11-20,Injured Reserve,TAM,Undisclosed,11
Josh Mauga,KAN,2016,2016-11-20,Injured Reserve,TAM,Shoulder,11
Trey Millard,KAN,2016,2016-11-20,Injured Reserve,TAM,Knee,11
Marcus Peters,KAN,2016,2016-11-20,Questionable,TAM,Hip,11
James Winchester,KAN,2016,2016-11-20,Questionable,TAM,not injury related,11
Allen Bailey,KAN,2016,2016-11-27,Injured Reserve,DEN,Shoulder,12
Jamaal Charles,KAN,2016,2016-11-27,Injured Reserve,DEN,Knee,12
Parker Ehinger,KAN,2016,2016-11-27,Injured Reserve,DEN,Knee,12
Dee Ford,KAN,2016,2016-11-27,Out,DEN,hamstring,12
Jaye Howard,KAN,2016,2016-11-27,Injured Reserve,DEN,Hip,12
Derrick Johnson,KAN,2016,2016-11-27,Questionable,DEN,Achilles,12
Jeremy Maclin,KAN,2016,2016-11-27,Out,DEN,groin,12
Justin March-Lillard,KAN,2016,2016-11-27,Injured Reserve,DEN,Undisclosed,12
Josh Mauga,KAN,2016,2016-11-27,Injured Reserve,DEN,Shoulder,12
Trey Millard,KAN,2016,2016-11-27,Injured Reserve,DEN,Knee,12
Steven Nelson,KAN,2016,2016-11-27,Questionable,DEN,neck,12
Marcus Peters,KAN,2016,2016-11-27,Questionable,DEN,Hip,12
Kendall Reyes,KAN,2016,2016-11-27,Questionable,DEN,knee,12
Allen Bailey,KAN,2016,2016-12-04,Injured Reserve,ATL,Shoulder,13
Jamaal Charles,KAN,2016,2016-12-04,Injured Reserve,ATL,Knee,13
Parker Ehinger,KAN,2016,2016-12-04,Injured Reserve,ATL,Knee,13
Dee Ford,KAN,2016,2016-12-04,Questionable,ATL,hamstring,13
Phillip Gaines,KAN,2016,2016-12-04,Questionable,ATL,knee,13
Justin Houston,KAN,2016,2016-12-04,Questionable,ATL,shoulder,13
Jaye Howard,KAN,2016,2016-12-04,Injured Reserve,ATL,Hip,13
Jeremy Maclin,KAN,2016,2016-12-04,Questionable,ATL,groin,13
Justin March-Lillard,KAN,2016,2016-12-04,Injured Reserve,ATL,Undisclosed,13
Josh Mauga,KAN,2016,2016-12-04,Injured Reserve,ATL,Shoulder,13
Trey Millard,KAN,2016,2016-12-04,Injured Reserve,ATL,Knee,13
Kendall Reyes,KAN,2016,2016-12-04,Questionable,ATL,knee,13
